backbone,variant,training_seed,threshold,hq_id,identity,location,missing_pixels,condition,full_face_lpips,effective_fp_fraction,effective_fn_fraction,hole_mae,hole_psnr,visible_mae,missed_mae,overcovered_mae,true_fraction,mask_fp_fraction,mask_fn_fraction
resshift,preservation_weighted,17,0.35,1369,4064,upper_image,6554,over,0.13171148300170898,0.001861572265625,0.001220703125,0.11596249788999557,16.1196861252347,5.04202107549645e-05,,0.00224088947288692,0.100006103515625,0.0200042724609375,0.0
resshift,preservation_weighted,17,0.35,1369,4064,upper_image,6554,mixed,0.08747908473014832,0.0023193359375,0.0008087158203125,0.07040686905384064,20.464520870022547,5.144565875525586e-05,0.06265459209680557,0.0022901224438101053,0.100006103515625,0.0200042724609375,0.0200042724609375
resshift,preservation_weighted,17,0.35,13141,2745,eye_center,1966,accurate,0.028621692210435867,0.0048980712890625,0.0003662109375,0.07224977016448975,19.35015271878067,0.0003215668839402497,,,0.029998779296875,0.0,0.0
resshift,preservation_weighted,17,0.35,13141,2745,eye_center,1966,under,0.011239126324653625,0.00628662109375,7.62939453125e-05,0.05779486894607544,21.03148306177907,0.0003549785469658673,0.05295945703983307,,0.029998779296875,0.0,0.0059967041015625
resshift,preservation_weighted,17,0.35,13141,2745,eye_center,1966,over,0.017052484676241875,0.003387451171875,0.0011138916015625,0.0716717317700386,19.832933515868042,0.0002770501596387476,,0.010387578047811985,0.029998779296875,0.0059967041015625,0.0
resshift,preservation_weighted,17,0.35,13141,2745,eye_center,1966,mixed,0.008719924837350845,0.0028076171875,0.0001678466796875,0.0541897751390934,21.657054908576796,0.00014397312770597637,0.04972750321030617,0.009420789778232574,0.029998779296875,0.0059967041015625,0.0059967041015625
resshift,preservation_weighted,17,0.35,13141,2745,mouth_center,1966,accurate,0.017685730010271072,0.0064697265625,0.0003509521484375,0.10302091389894485,17.33497093471241,0.00026989265461452305,,,0.029998779296875,0.0,0.0
resshift,preservation_weighted,17,0.35,13141,2745,mouth_center,1966,under,0.011302449740469456,0.006134033203125,0.0002288818359375,0.08182626962661743,19.424216565079345,0.0002616584242787212,0.05124576389789581,,0.029998779296875,0.0,0.0059967041015625
resshift,preservation_weighted,17,0.35,13141,2745,mouth_center,1966,over,0.01242187898606062,0.004364013671875,0.0008544921875,0.09414856135845184,18.174557234429848,0.00017732121341396123,,0.0069464147090911865,0.029998779296875,0.0059967041015625,0.0
resshift,preservation_weighted,17,0.35,13141,2745,mouth_center,1966,mixed,0.0263666994869709,0.002899169921875,0.000457763671875,0.1222759559750557,15.243242467220348,0.00013261355343274772,0.11112930625677109,0.007898119278252125,0.029998779296875,0.0059967041015625,0.0059967041015625
resshift,preservation_weighted,17,0.35,13141,2745,upper_image,1966,accurate,0.02929479256272316,0.0099639892578125,0.0004119873046875,0.058254119008779526,20.674681211601047,0.0003648668061941862,,,0.029998779296875,0.0,0.0
resshift,preservation_weighted,17,0.35,13141,2745,upper_image,1966,under,0.004735036753118038,0.008758544921875,3.0517578125e-05,0.029344666749238968,28.091713713769174,0.0003273377369623631,0.021298399195075035,,0.029998779296875,0.0,0.0059967041015625
resshift,preservation_weighted,17,0.35,13141,2745,upper_image,1966,over,0.022338122129440308,0.0106964111328125,0.00299072265625,0.06215948984026909,20.638515260466477,0.00042020188993774354,,0.0036976493429392576,0.029998779296875,0.0059967041015625,0.0
resshift,preservation_weighted,17,0.35,13141,2745,upper_image,1966,mixed,0.03970664367079735,0.0045013427734375,0.00030517578125,0.07399512082338333,18.544523749555157,0.00018002546858042479,0.05423646420240402,0.004555586725473404,0.029998779296875,0.0059967041015625,0.0059967041015625
resshift,preservation_weighted,17,0.35,13141,2745,eye_center,3932,accurate,0.024338364601135254,0.0026702880859375,0.0006103515625,0.07556182146072388,18.971696905690038,0.00017624470638111234,,,0.05999755859375,0.0,0.0
