backbone,radius,feather,hq_id,identity,location,missing_pixels,condition,full_face_lpips,hole_mae,hole_psnr,visible_mae,missed_mae,overcovered_mae,true_fraction,mask_fp_fraction,mask_fn_fraction
lama,8,0,5334,3227,eye_center,1966,mixed,0.0194285549223423,0.19300493597984314,13.079818735370612,0.0029251647647470236,0.1386304646730423,0.1099705696105957,0.029998779296875,0.0059967041015625,0.0059967041015625
lama,8,0,5334,3227,mouth_center,1966,accurate,0.027009284123778343,0.14845781028270721,14.490516611209097,0.0024159604217857122,,,0.029998779296875,0.0,0.0
lama,8,0,5334,3227,mouth_center,1966,under,0.018028883263468742,0.1483916938304901,14.449596733404269,0.0014830419095233083,0.16923345625400543,,0.029998779296875,0.0,0.0059967041015625
lama,8,0,5334,3227,mouth_center,1966,over,0.028624828904867172,0.15293271839618683,14.442917736157835,0.0033498145639896393,,0.17059509456157684,0.029998779296875,0.0059967041015625,0.0
lama,8,0,5334,3227,mouth_center,1966,mixed,0.027445044368505478,0.15754635632038116,14.247296404411143,0.003334813518449664,0.21370160579681396,0.16969959437847137,0.029998779296875,0.0059967041015625,0.0059967041015625
lama,8,0,5334,3227,upper_image,1966,accurate,0.012060802429914474,0.06472522765398026,20.813224739206333,0.0008966837776824832,,,0.029998779296875,0.0,0.0
lama,8,0,5334,3227,upper_image,1966,under,0.009799927473068237,0.06300592422485352,21.136731965483108,0.0006018889253027737,0.045478809624910355,,0.029998779296875,0.0,0.0059967041015625
lama,8,0,5334,3227,upper_image,1966,over,0.014230075292289257,0.09014514088630676,18.80720734679331,0.0012949762167409062,,0.04209825024008751,0.029998779296875,0.0059967041015625,0.0
lama,8,0,5334,3227,upper_image,1966,mixed,0.014722500927746296,0.09044820070266724,18.747784699809507,0.0012624221853911877,0.06461292505264282,0.04106142744421959,0.029998779296875,0.0059967041015625,0.0059967041015625
lama,8,0,5334,3227,eye_center,3932,accurate,0.051436897367239,0.1644403487443924,14.063493165999128,0.0020312040578573942,,,0.05999755859375,0.0,0.0
lama,8,0,5334,3227,eye_center,3932,under,0.03662708029150963,0.15941458940505981,14.065449920149709,0.0014743590727448463,0.09927085787057877,,0.05999755859375,0.0,0.011993408203125
lama,8,0,5334,3227,eye_center,3932,over,0.06613026559352875,0.1805993914604187,13.260864015599958,0.004382581450045109,,0.1148955374956131,0.05999755859375,0.011993408203125,0.0
lama,8,0,5334,3227,eye_center,3932,mixed,0.06613026559352875,0.1805993914604187,13.260864015599958,0.004382581450045109,0.13951274752616882,0.1148955374956131,0.05999755859375,0.011993408203125,0.011993408203125
lama,8,0,5334,3227,mouth_center,3932,accurate,0.04172956198453903,0.16227446496486664,13.690889253482933,0.002967847278341651,,,0.05999755859375,0.0,0.0
lama,8,0,5334,3227,mouth_center,3932,under,0.030375279486179352,0.14067023992538452,14.853796426345871,0.001484679407440126,0.08553028851747513,,0.05999755859375,0.0,0.011993408203125
lama,8,0,5334,3227,mouth_center,3932,over,0.037635862827301025,0.16189686954021454,14.00271960382478,0.004061239305883646,,0.10702458769083023,0.05999755859375,0.011993408203125,0.0
lama,8,0,5334,3227,mouth_center,3932,mixed,0.037635862827301025,0.16189686954021454,14.00271960382478,0.004061239305883646,0.11335059255361557,0.10702458769083023,0.05999755859375,0.011993408203125,0.011993408203125
lama,8,0,5334,3227,upper_image,3932,accurate,0.02575555071234703,0.058299291878938675,22.427659819973762,0.0017097393283620477,,,0.05999755859375,0.0,0.0
lama,8,0,5334,3227,upper_image,3932,under,0.02222132496535778,0.0567924790084362,21.913842397864684,0.0009891773806884885,0.03654211387038231,,0.05999755859375,0.0,0.011993408203125
lama,8,0,5334,3227,upper_image,3932,over,0.03825405612587929,0.06829490512609482,20.982063246493396,0.0032970437314361334,,0.07690051198005676,0.05999755859375,0.011993408203125,0.0
lama,8,0,5334,3227,upper_image,3932,mixed,0.03825405612587929,0.06829490512609482,20.982063246493396,0.0032970437314361334,0.05806150287389755,0.07690051198005676,0.05999755859375,0.011993408203125,0.011993408203125
lama,8,0,5334,3227,eye_center,6554,accurate,0.08753819763660431,0.13030394911766052,15.632226970294072,0.002660162281244993,,,0.100006103515625,0.0,0.0
lama,8,0,5334,3227,eye_center,6554,under,0.08271722495555878,0.15115579962730408,14.195919417706062,0.0012025292962789536,0.07673677057027817,,0.100006103515625,0.0,0.0200042724609375
lama,8,0,5334,3227,eye_center,6554,over,0.0899944007396698,0.14920882880687714,14.58756727998451,0.004682202823460102,,0.07239386439323425,0.100006103515625,0.0200042724609375,0.0
lama,8,0,5334,3227,eye_center,6554,mixed,0.0899944007396698,0.14920882880687714,14.58756727998451,0.004682202823460102,0.09914441406726837,0.07239386439323425,0.100006103515625,0.0200042724609375,0.0200042724609375
lama,8,0,5334,3227,mouth_center,6554,accurate,0.03918268904089928,0.11758040636777878,16.102494428556476,0.002465803176164627,,,0.100006103515625,0.0,0.0
lama,8,0,5334,3227,mouth_center,6554,under,0.03405193239450455,0.12721998989582062,15.504506033362002,0.0011989676859229803,0.08140162378549576,,0.100006103515625,0.0,0.0200042724609375
lama,8,0,5334,3227,mouth_center,6554,over,0.04769342392683029,0.11249193549156189,16.403336107028405,0.004812662489712238,,0.07747633010149002,0.100006103515625,0.0200042724609375,0.0
lama,8,0,5334,3227,mouth_center,6554,mixed,0.04769342392683029,0.11249193549156189,16.403336107028405,0.004812662489712238,0.0855785384774208,0.07747633010149002,0.100006103515625,0.0200042724609375,0.0200042724609375
lama,8,0,5334,3227,upper_image,6554,accurate,0.06237828731536865,0.1209678202867508,15.855932057846818,0.002670930465683341,,,0.100006103515625,0.0,0.0
lama,8,0,5334,3227,upper_image,6554,under,0.05547517538070679,0.10424169898033142,16.922855051011684,0.0011068717576563358,0.06542821228504181,,0.100006103515625,0.0,0.0200042724609375
lama,8,0,5334,3227,upper_image,6554,over,0.07065096497535706,0.13961979746818542,14.5763405156341,0.004446367267519236,,0.08484101295471191,0.100006103515625,0.0200042724609375,0.0
lama,8,0,5334,3227,upper_image,6554,mixed,0.07065096497535706,0.13961979746818542,14.5763405156341,0.004446367267519236,0.08744494616985321,0.08484101295471191,0.100006103515625,0.0200042724609375,0.0200042724609375
lama,8,0,22210,4372,eye_center,1966,accurate,0.019829466938972473,0.10820765048265457,16.166467447746694,0.0018728774739429355,,,0.029998779296875,0.0,0.0
lama,8,0,22210,4372,eye_center,1966,under,0.020147135481238365,0.09736374020576477,16.56731960455564,0.0014056229265406728,0.061331361532211304,,0.029998779296875,0.0,0.0059967041015625
lama,8,0,22210,4372,eye_center,1966,over,0.03514564782381058,0.15817737579345703,13.370878638720246,0.0022901403717696667,,0.10250286757946014,0.029998779296875,0.0059967041015625,0.0
lama,8,0,22210,4372,eye_center,1966,mixed,0.03514564782381058,0.15817737579345703,13.370878638720246,0.0022901403717696667,0.10568229109048843,0.10250286757946014,0.029998779296875,0.0059967041015625,0.0059967041015625
lama,8,0,22210,4372,mouth_center,1966,accurate,0.04261979088187218,0.11277147382497787,16.29379122033022,0.0017605989705771208,,,0.029998779296875,0.0,0.0
lama,8,0,22210,4372,mouth_center,1966,under,0.03903750330209732,0.11172576248645782,16.3868674747897,0.0015961749013513327,0.05863737687468529,,0.029998779296875,0.0,0.0059967041015625
