hq_id,identity,partition,family,condition,radius,feather,full_face_lpips,hole_mae,hole_psnr,visible_mae,missed_mae,overcovered_mae,true_fraction,mask_fp_fraction,mask_fn_fraction
26788,1600,tuning,brush,mixed_boundary,2,8,0.14310158789157867,0.26487997174263,9.479385777783891,0.00010928119445452467,0.32093846797943115,0.02234080620110035,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,4,0,0.10036339610815048,0.150108203291893,12.607742819589534,0.0004749452928081155,0.23140127956867218,0.037990521639585495,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,4,2,0.10209166258573532,0.15180917084217072,12.563054242082249,0.00042394542833790183,0.2360241711139679,0.037990521639585495,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,4,4,0.10693277418613434,0.15635022521018982,12.430208324317979,0.00034139608033001423,0.24836577475070953,0.037990521639585495,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,4,8,0.1154852882027626,0.17153728008270264,12.048236671073127,0.00023431361478287727,0.2795410752296448,0.03468025103211403,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,8,0,0.03820884972810745,0.09345656633377075,16.3929389022302,0.001559449709020555,0.12374389171600342,0.038005296140909195,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,8,2,0.03806766867637634,0.09374017268419266,16.364862966034693,0.0014437130885198712,0.12451470643281937,0.038005296140909195,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,8,4,0.039176978170871735,0.09499090909957886,16.264493563653385,0.0012161622289568186,0.12791390717029572,0.038005296140909195,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,8,8,0.05169212445616722,0.10173889994621277,15.815955936948132,0.0008659542072564363,0.14625348150730133,0.038005296140909195,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,12,0,0.018160948529839516,0.06232796236872673,20.601594241442687,0.003214827971532941,0.05694866552948952,0.049915432929992676,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,12,2,0.017904402688145638,0.06232796236872673,20.601594241442687,0.0031214673072099686,0.05694866552948952,0.049915432929992676,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,12,4,0.01791517436504364,0.06288261711597443,20.547241022458035,0.002922330517321825,0.05845610424876213,0.049915432929992676,0.076263427734375,0.0034332275390625,0.0280609130859375
